3.249656911074638721e+00,2.130931123234501623e+00
-7.704919151982134728e+00,-7.373027868225198844e+00
3.370587730984997421e+00,3.509326456795677451e+00
3.783530317946897537e+00,1.361535947246172995e+00
-9.286569364843766383e-01,7.999191936370452893e+00
-2.403303169937515804e+00,9.598699108670805558e+00
-3.428621857286553443e+00,1.056422053321586141e+01
-8.326125394691956672e+00,-7.345185539476952741e+00
3.259280130328450209e+00,1.537014242433246913e+00
-3.886815123806987238e+00,8.449512124027378945e+00
-3.327418306286222816e+00,1.110667340388378221e+01
-6.813842501676520946e+00,-7.480939232371861536e+00
-7.443917043870289518e+00,-7.472812416233052701e+00
-5.338874814634497312e+00,-7.406591948070869513e+00
4.963064318686306819e+00,3.256986543794293532e+00
-7.021289823023513677e+00,-6.577786692927671375e+00
-1.690419979297889563e+00,1.055221804661087504e+01
-4.534003029254829897e+00,-8.280180827677686040e+00
3.520332707844932685e+00,1.579639827971003108e+00
-2.284745804492778198e+00,1.006138443081047562e+01
4.264245175510761321e+00,6.683527935077826498e-01
-7.732338198875008395e-01,9.212196911660969434e+00
3.673176945525441717e+00,1.177105546220098109e+00
-2.576375913102105564e+00,8.298526139087570641e+00
-3.953052439186292233e+00,6.718105175061083401e+00
4.053951162910346184e+00,2.302276462650861610e+00
5.877532593740099287e+00,2.352937319981628139e+00
-2.493579289103147190e+00,9.916563301984968604e+00
5.491002934608339103e+00,3.197025602483325457e+00
-3.663560291285734571e+00,7.262457321446602165e+00
-6.762038561264067660e+00,-6.728702197203928037e+00
-4.978978149429183375e+00,-6.486814455109465527e+00
-3.433761737430850225e+00,7.416686958602889845e+00
4.408577893298401662e+00,1.396750107605888136e+00
-1.936069809811550080e+00,7.228419636264209913e+00
-7.477008252196412741e+00,-6.769691546329827503e+00
-6.587478349032471314e+00,-6.599873647273452271e+00
-7.067354214731153661e+00,-6.039502880492563008e+00
-5.795126660860344003e+00,-6.905298276805425850e+00
-6.348825607478540078e+00,-7.953299867342995988e+00
-8.624387578756572026e+00,-7.935433751868406382e+00
-7.039701677759574672e+00,-7.123519895843854144e+00
-6.343237972303693795e+00,-8.551256758071295039e+00
-1.314434761175812483e+00,9.908933315772193495e+00
-1.995597516483033740e+00,8.481585288536409806e+00
-2.984142934213706244e+00,8.360956895624608975e+00
-3.716219270909965733e+00,7.938973735149083666e+00
-7.848110838113165677e+00,-8.261878781843650543e+00
-8.072600562170407557e+00,-7.272835831701764064e+00
5.161328235287630406e+00,3.310138757496692286e+00
5.622561978998042775e+00,5.730989607577228195e-01
4.918962694573286498e+00,2.264733360622704694e+00
-7.215693887657010919e+00,-6.611304658836715475e+00
-2.844982322342878511e+00,1.068330765348771472e+01
4.715455208898139183e+00,3.022033825816094144e+00
-7.641387561833916209e+00,-7.179805649940260714e+00
-7.883965017445176748e+00,-6.753284908140984477e+00
-6.554142078826652451e+00,-5.780525128948276858e+00
-5.998565003770604420e+00,-6.339520051463705563e+00
-7.702979592551713051e-01,9.993144178980116976e+00
4.977834390373126361e+00,1.380928839127917307e+00
4.186242448636418700e+00,3.699396229576364270e+00
-2.283933505805200603e+00,9.707008883315181080e+00
-3.580050041737188771e+00,1.092570521533804495e+01
4.094791606232511150e+00,3.789925313515836613e+00
3.932326550933995080e+00,1.434379379364021156e+00
-6.088487186795386918e+00,-7.164905149923379568e+00
-6.291469926715405059e+00,-7.586585094041742749e+00
-2.273583064944184162e+00,9.785151322085289038e+00
-2.287063851419037341e+00,8.535537506534843999e+00
6.121839604664637058e+00,1.689951644995499436e+00
-5.986438843944018373e+00,-6.238215470417308062e+00
-8.489890309943071145e+00,-6.126919643543398131e+00
-7.376657881817179074e+00,-7.833267098031038600e+00
3.688925453133629517e+00,2.669101784881581452e+00
-9.006460678950535481e+00,-6.848487619365698720e+00
4.421012584492475916e+00,2.739412658981241755e+00
-2.973601885362137764e+00,9.476347021450218122e+00
-9.580456475302272512e-01,9.129960762491180049e+00
-8.851716217795088326e+00,-6.592081224970457676e+00
-8.364813353851202393e+00,-8.929584078945627112e+00
-5.863689967587713880e+00,-7.283489339244629157e+00
4.544767188527335300e+00,1.640132064886970387e+00
3.899388729895942873e+00,2.837994122431743094e+00
-7.181896583233796427e+00,-6.349242431208797832e+00
-2.281737688448620904e+00,1.032142888248074897e+01
-3.690010438361595035e+00,1.012860782286719363e+01
-7.485307191087068546e+00,-6.912151963956433498e+00
-8.003505596276864864e+00,-6.502063332848063482e+00
5.351289415693596396e+00,5.086079884984572530e+00
-7.437760450808720947e+00,-5.885730862283899967e+00
4.073173728173048680e+00,1.373348290023670426e+00
3.783708995566351430e+00,2.008735757973725722e+00
-6.224393562637509092e+00,-6.623112147690116025e+00
3.161101712381815698e+00,3.645435588038259844e+00
-3.975982813668426985e+00,8.512883981312684867e+00
5.328084142680983959e+00,1.529562853733346106e+00
-7.061787775009194412e+00,-6.598897910691881030e+00
-8.042566178004182831e+00,-7.237524641446646534e+00
-3.384815876437507143e+00,7.631486397233985031e+00
-7.217504966625076790e+00,-6.877877971113544930e+00
-6.543551778645923633e+00,-6.379996763655079839e+00
-1.901301113336210991e+00,9.200895251354680227e+00
-4.933437883325691331e+00,9.898331524559370820e+00
5.512695919406436218e+00,2.705250635373754431e+00
-2.558661332705183256e+00,9.689105620364925286e+00
4.086789019313968652e+00,2.669033523034517241e+00
-7.737843222922896835e+00,-7.426373602453411493e+00
-5.703093937363505006e+00,-7.463831726838547453e+00
5.990894588715101499e+00,4.606407186418564059e-01
-1.639591702947090113e+00,1.036992398700327200e+01
4.585100475889276161e+00,1.050756699096778712e+00
3.462916723458133283e+00,3.793713591882547753e+00
-4.476267326639902677e+00,7.897099666491318892e+00
-2.897374441593978833e+00,9.184702350573809682e+00
4.419860808568427224e+00,1.845762811550772264e+00
-6.203270143476361298e+00,-6.917796714018184190e+00
4.324612502311845574e+00,2.241220111530485504e+00
-7.063916192983982434e+00,-7.085949453197290637e+00
-6.853442041965471354e+00,-6.808822332726484738e+00
-3.448533016871504486e+00,8.870198572476706289e+00
-2.170701215558335839e+00,8.598998214297520093e+00
-1.491536156209247732e+00,9.285781439023969241e+00
-7.395743833022704550e+00,-4.755553363446932913e+00
-2.824466867693095740e+00,9.773255348691588296e+00
-2.412201658060031839e+00,9.609443153635234935e+00
-2.182270249288587483e+00,8.795185599389457209e+00
3.817802824400173822e+00,7.538852174185382005e-01
-2.433242355136662649e+00,9.756968546558043798e+00
-3.146584750359267879e+00,1.020330265930587288e+01
-1.801445687597274858e+00,8.451819352304053012e+00
-5.488169224195328155e+00,-7.092353903115877323e+00
-8.402799655325118522e+00,-7.411520994414371621e+00
-7.773443621732882391e+00,-7.984135226748332315e+00
4.766193035711301818e+00,1.504038829730323101e+00
-2.623737468305368026e+00,1.025210244017178240e+01
-2.301930293653806192e+00,9.083630465234572071e+00
-2.620423684401450348e+00,8.110378486733532455e+00
-4.013917997083752631e+00,9.774342091887923800e+00
-7.116164574519805441e+00,-8.191658731174628727e+00
-2.000928983378160719e+00,1.294052383463464828e+01
5.118881979620860001e+00,1.111860104243624026e+00
3.368330315335817282e+00,8.200853522009496910e-01
-7.425589118266198163e+00,-8.229759263496086774e+00
3.407338525007821417e+00,1.288677953327935111e+00
-3.499155415604763952e+00,8.979278518192085556e+00
-3.227641844305185970e+00,8.800838976486474508e+00
4.969992626699045069e+00,1.159159014649176367e+00
-1.109602977906956722e+00,7.672158379713206244e+00
-4.479301440764585251e+00,9.906883466497630408e+00
4.742524364767765732e+00,1.675373527716771838e+00
-5.757938048763350913e+00,-6.651014761629567396e+00
4.674766783317510388e+00,5.976587943719893214e-01
-6.644171396040155386e+00,-1.056847488470438989e+01
-4.351149533027767191e-01,8.094901536611898152e+00
-6.975627852885128100e+00,-7.078169356494853126e+00
-1.679792041869260899e+00,6.803150819190436849e+00
5.242973521176934604e+00,1.122634405193688067e+00
-5.262582266629587835e+00,-7.650534392413825380e+00
4.779530510443997571e+00,2.038194315129512102e+00
-7.201379895141478471e+00,-6.912590629118041008e+00
5.550094619892846914e+00,1.789641511783578887e+00
-2.275173168699602400e+00,8.765757510123872720e+00
-7.898432388741984056e+00,-7.694795246513616682e+00
-3.853648134087027444e+00,8.095634181714123301e+00
5.049514954912095455e+00,2.330142443207658065e+00
-5.371316442403719194e+00,-7.880380116052735140e+00
-5.623429751737587523e+00,-5.692396209137491780e+00
-7.568903814303657995e+00,-7.565105743402339655e+00
-2.631906556648474282e+00,9.107658502474972551e+00
4.083760089467320498e+00,1.843109390387112079e+00
4.683707635688529436e+00,2.928972429053212867e+00
5.972430303893228931e+00,2.902101697472946995e+00
4.703527897724619322e+00,1.601390672417243533e+00
2.373826742078818608e+00,1.622391478339177961e+00
-3.987719613420177556e+00,8.294441919803613672e+00
-5.841614663835308363e+00,-6.115896389937091726e+00
5.633661050758540512e+00,3.347084069152181485e+00
5.497777661519444692e+00,2.526739215008525274e+00
6.823975569608557556e+00,2.543676892295247960e+00
